,fullTimeEmployees,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,revenuePerShare,quickRatio,recommendationMean,enterpriseToRevenue,enterpriseToEbitda,heldPercentInstitutions,priceToBook,beta,enterpriseValue,priceToSalesTrailing12Months,pegRatio,ticker
1,2181,0.15506,0.124350004,0.30536,152012992,0.601,0.066750005,96603000,30,190243000,-2892750,37,21.16,,1.333,0.021389998,7,36.43,112.081,0.20106001,45,315620992,545622016,623014976,5.454,11.29,1.228,2,2.925,18.861,1.03601,2.52205,,1822072192,1.9546784,0.27,SNCY
1,534,0,0.4088,0,,0.054,0.552,,66,214833000,,70,59.62,0.12,,0.012519999,3,70.33,,0.11755,75,1037593024,124442000,217658000,38.597,8.101,,2.7,3.082,,0.77997,1.91151,0.594117,670795392,7.359053,5.57,WABC
1,472,-0.81314003,-1.64364,0.64536005,-52066000,0.359,-1.0323501,-36844000,,29242000,46770624,,10.25,,2.043,-0.14401,,,2374.67,-6.10544,,25990000,75657000,45311000,0.197,1.134,1.544,,36,-44.273,0.88889,,,1631190912,29.813698,,APGT
1,1550,0.49123,0.23156999,0.82518,391630016,0.509,0.29621,324403008,24,544936000,181322256,30,17.92,139.807,1.171,0.07855,9,30.33,572.525,1.83581,40,309718016,999057024,660385024,3.388,7.396,1.068,1.6,3.447,7.017,0.90272003,22.344141,2.639705,2276202496,2.4687667,0.61,EVRI
1,247,0.70708,0.47647998,0.69384,325719008,0.138,0.68393,342987008,27,336564000,225614368,29,18.64,0.221,0.581,0.08981,8,30.56,25.388,0.15748,42,84499000,397523008,485072000,0.984,5.665,0.452,1.6,3.898,5.513,0.98838997,1.0541197,1.528431,1890759168,3.2949705,0.24,NMIH
1,16,0.84199,0.37422,0.98142,156871008,0.127,0.554,161956992,17,188777000,132685752,22,18.16,-0.182,0.67,0.04236,9,21.33,73.534,0.07867,24,19895000,673398016,192351008,0.205,2.003,0.432,2.1,11.576,13.749,0.85904,1.9057612,1.17696,2226672384,9.160937,1.7,CTRE
1,4414,0.00598,0.00214,0.02187,-2200000,1.091,0.00411,226300000,32,788200000,15250000,33.5,25.68,0.367,1.139,0.01508,2,33.5,45.443,0.04192,35,266200000,884099968,37838499840,4.225,600.611,0.856,2,0.057,9.491,0.95636004,0.8374095,1.10098,2147859968,0.044071518,2.45,INT
1,8200,-0.072129995,-0.17388001,0.50425,63265000,0.764,-0.14105,-64127000,8,448305000,85976128,10,4.26,3.023,1.161,-0.07048,5,10.8,0.05,-0.25483,15,353841984,512000,889057984,1.647,4.139,0.796,2.2,3.357,-46.545,0.57668,,,2984760576,1.0292045,,VCSA
1,347,0.43752,0.28430998,0.49280998,37561000,0.112,0.25136,64226000,99,69470000,-36610000,101,86.68,0.735,0.551,0.02311,2,101,87.489,0.1142,103,3294000,332428000,146796000,0.188,8.385,0.418,2.3,12.883,29.446,0.80398005,4.1848116,,1891223040,10.331616,11.8,MSEX
1,7900,0.06627,0.02595,0.34083,90998000,0.182,0.039809998,150588000,49,757360000,37603000,51,37.92,-0.029,1.151,0.03858,3,53.67,60.832,0.0983,61,24818000,354068992,2272442880,0.585,52.549,0.594,1.5,0.81,12.221,0.80883,2.624403,0.92745,1840281344,0.72687083,1.34,HNI
1,154,0.33284,0.20617001,0.52662,78798000,0.035,0.14901,92241000,130,145945000,25360124,165,84.92,,11.154,0.01941,7,187.57,41.206,0.07466,310,341108000,338368000,277132992,20.241,16.665,10.387,1.9,5.637,16.936,0.94396,1.7471094,1.165196,1562197120,5.1208234,1.77,LGND
1,12300,0.154,-0.16958,0.38611,29644000,1.631,-0.00013,81439000,9,204189000,54632624,14,9.18,,3.751,-2.0000001e-05,7,13,184.86,-0.15052,17,270088000,1166160000,528832992,1.629,3.237,3.073,1.7,4.654,30.219,0.78302,2.4164255,1.884803,2461016832,2.8517501,-0.2,PLYA
1,234,-1.47478,-1.73623,0.46021998,-57334000,2.147,-1.5711999,-50840000,36,15865000,-36812752,43.5,44.45,,20.082,-0.14623,4,43.25,20.815,-0.36490002,50,304320000,55596000,34473000,6.918,2.092,19.011,1.7,38.161,-25.875,0.65192,6.820623,,1315509632,56.085423,,PRCT
1,2800,0.27359,0.19683,0.59763,311753984,0.195,0.25915,354188000,60,773691000,244985872,60,32.31,0.271,1.574,0.25781,1,60,92.144,0.71826,60,266896000,288340000,1294606976,5.391,26.424,1.122,3,1.204,4.402,0.59489,3.00754,0.92745,1559050368,1.2424634,0.89,BKE
1,2621,-0.27976,-0.30232,0.14258,-181744992,5.577,-0.28746998,-529876000,7,270045000,-253853632,9,5,,1.245,-0.12167,7,10.43,6.583,-0.62059,18,1691080960,91670000,1894040064,8.05,10.583,1.01,2.6,-0.025,0.09,0.71396005,0.6723141,,-47910732,0.55309284,-0.09,OSCR
1,524,0.21393,0.04052,0.37033,178803008,0.226,0.20635,113424000,10,196343000,104948000,10.5,7.97,,1.722,0.11266,2,10.5,,,11,98880000,390516000,530180000,2.248,12.114,1.632,1.7,1.178,5.505,1.07004,,0.044229,624376448,2.809298,,GCMG
1,1393,-0.22853,-0.28674,0.59593,18686000,0.144,-0.27687,-79240000,17,206632000,60301248,24,9.83,,1.497,-0.13909,5,22.6,34.439,-0.58055,25,215388992,58755000,346737984,1.683,2.792,1.363,2,4.041,-17.682,0.79077005,6.9127984,2.143205,1401126016,3.5862672,,ZUO
1,310,-0.49623,-0.79164004,0.97018,-14792000,0.123,-0.61324,-112888000,24,220706000,-8554750,42,24.25,,4.697,-0.12599,9,40.44,86.718,-0.70166,49,552881984,261986000,227490000,8.747,3.802,4.586,1.6,5.704,-11.495,1.06975,4.8143735,0.743627,1297610624,6.5266175,-0.02,TVTX
1,611,0.34829,0.089209996,0.35963002,124200000,0.771,0.22127001,138200000,25,142700000,108837504,26,20.21,4.992,1.689,0.02803,3,28.67,51.635,0.03391,35,70000000,554300032,396800000,0.963,5.473,0.831,1.7,5.121,14.704,0.87606,1.340719,1.306862,2032023680,3.6941314,1.83,ALEX
1,7800,0.14277,0.04844,0.36227,152926000,0.201,0.08281,190856992,47,395195000,101048376,60,45.79,1.433,0.805,0.0372,3,57.33,106.778,0.08534,65,9514000,834480000,1336781952,0.284,39.907,0.078,3,1.765,12.361,1.05978,1.9870682,1.135294,2359152384,1.1488966,1.41,MNRO
1,25,0,0,1,-6317589,-1,-40.3811,-5660554,,141778,-4907217,,0.7002,,0.141,-4.9829597,,,,,,297351,4813886,141778,0.006,0.027,0.089,,686.366,-17.191,0,,,97311592,4528.375,,NNMX
1,3972,0.06197,-0.00459,0.090950005,92200000,1.928,0.02948,201200000,94,273900000,27637500,95,101.24,0.821,2.383,0.02548,3,103,152.118,-0.020650001,120,261000000,1077299968,3246799872,16.493,204.829,1.476,3.2,0.722,11.647,1.02813,2.2162387,1.148039,2343409152,0.49462232,-11.93,KALU
1,3,0,0,0.48416,-1829128,2.039,-10.682381,-2427393,,110596,-910423,,1.22,,24.069,-0.93898004,,,897.658,,,2052757,1900000,228426,0.288,0.087,22.587,,92.471,-8.702,0.00164,,-2.411764,21122684,2752.3945,,SBFM
1,3,0,0,0.48416,-1829128,2.039,-10.682381,-2427393,,110596,-910423,,1.05,,24.069,-0.93898004,,,897.658,,,2052757,1900000,228426,0.288,0.087,22.587,,67.5,-6.352,,,-2.411764,15418861,,,SBFMW
1,788,-0.25232,-0.28112,0.26171,-68571000,0.767,-0.26879,-55090000,30,57141000,-31520250,51,33.49,,2.865,-0.12401,7,56,5.281,-0.25847998,100,116727000,22471000,218336000,2.492,8.296,2.615,1.9,6.613,-26.211,0.87649,4.3606772,,1443947648,7.131642,-0.56,XMTR
1,1801,0,0.31417,0,,0.004,0.43162,,38,487139000,,40,37.26,-0.011,,0.01302,5,41.2,,0.12883,45.5,1094179968,278788000,490711008,25.449,11.353,,2.7,1.423,,0.5771,1.3007051,0.603921,698053248,3.2915852,2.19,NBTB
1,1554,0.09435,0.05627,0.24891001,2721000,0.157,0.07993,162491008,55,376905000,3564750,67.5,58.61,0.21,1.693,0.07226,2,67.5,41.92,0.16364999,80,105566000,267992000,1722107008,3.926,64.594,1.349,1.7,0.976,10.345,0.94751,2.5809152,1.332843,1681015936,0.91949016,2.78,PLUS
1,608,0.13752,0.0026699998,0.30742002,46943000,0.17,0.08494,98900000,16,221090000,30376876,17,14.26,,2.114,0.03287,11,17.36,98.537,0.00347,20,66154000,502036000,719185984,0.656,8.921,1.483,1.7,2.724,19.812,0.92444,6.8327746,,1959359488,2.0005038,2.34,SOVO
1,1384,0.15815,0.10028,0.50001,,1.312,0.16330999,167969744,18,412821000,,26.5,15.67,,341.581,0.021540001,7,31.21,27.303,0.13143,60,1053225024,242294000,1062067968,10.306,10.675,325.109,1.9,0.704,4.45,0.78885,1.9427226,2.071568,747528064,1.4735482,-0.99,LC
1,749,-0.18243,-0.30921,0.64768,694000,0.305,-0.24379,-44475000,27,140259000,55235500,32,19.75,,0.68,-0.08631,7,33.29,,-0.57909,45,56024000,0,243792000,0.912,5.456,0.572,1.6,6.053,-33.182,0.81314003,4.5329356,,1475755136,4.9408298,-2.4,INTA
1,2512,0.10678001,-0.00373,0.09599,22500000,0.697,0.07462,269300000,24,128200000,20975000,30,12.37,,1.269,0.077080004,3,28,106.867,-0.02217,30,26600000,470000000,2522099968,0.292,27.876,0.301,2,0.786,7.362,0.59985,3.4815648,2.404411,1982477312,0.44205108,0.05,CENX
1,6353,-0.17816,-0.47345,0.63813996,-127419000,1.576,-0.32733002,-99871000,9.5,357714000,-140435248,13.5,8.99,,0.991,-0.05113,6,13,1044.567,,16.5,212832992,1903117952,560553984,1.051,3.227,0.798,2,5.732,-32.174,0.69427,8.34726,,3213293568,3.2481165,,MCG
1,1238,-0.13983,-0.15519,0.54228,-7104000,0.23,-0.1505,-72103000,11,279633000,33263624,18,14.27,,1.88,-0.094919994,13,20.51,,-0.39703,35,534612992,0,515656992,3.831,9.38,1.781,1.9,1.915,-13.699,0.67203003,,,987704192,3.8450851,1.39,UDMY
1,97,0,0,0.52596,-26537000,,-18.43116,-36139000,12,1104000,-20860376,19.5,5.53,,54.65,-0.06884,4,19.25,0.712,-0.32929,26,522468000,4211000,2099000,2.643,0.015,53.986,2.2,494.244,-28.706,0.36848,1.8860847,,1037417664,507.12396,-0.55,IONQ
1,4700,0.17353001,0.114980005,0.61063,198006000,0.355,0.13856,198190000,86,697392000,146138000,120,94.51,,1.77,0.10849,5,115.8,51.365,0.28755,132,209748992,260760000,1142078976,12.738,68.672,1.167,2.8,1.336,7.702,0.92797995,3.2219684,1.720098,1526381056,1.3977907,0.98,OXM
1,3600,0.14341,-0.0028900001,0.23353,118973000,0.054,0.03523,143463008,44,233078000,65768624,48,47.99,,1.946,0.0121,4,47,128.21,-0.00464,48,74186000,809312000,1000361984,2.365,32.1,1.784,2.6,2.24,15.618,0.95699996,2.43567,0.869607,2240635904,1.511728,14.54,ECOL
1,4200,0.120979995,0.06014,0.25072,49667000,0.168,0.08765,161416992,132,334514000,21949124,162,119.88,1.075,3.179,0.062800005,3,159.33,40.592,0.11971,184,42115000,286446016,1334222976,3.529,112.716,1.463,2,1.314,10.862,0.91813004,2.0430841,0.993627,1753342080,1.071345,2.2,ALG
1,2781,0.1112,0.05965,0.34688,220912992,-0.012,0.08199,250667008,28,781944000,159206880,48.5,25.56,0.591,1.88,0.06021,12,47.13,10.762,0.1171,66,565825984,128961000,2254234880,9.313,37.127,1.843,2.2,0.49,4.404,0.95157,1.3913989,0.95,1103898240,0.6885094,-1.78,CRTO
1,859,0.03108,-0.023340002,0.06331,4246000,0.676,-0.00145,87859000,40,178998000,-235990128,48.5,35.64,,2.369,-0.00137,10,48.2,71.625,-0.047,55,551078976,789318016,2827168000,10.278,60.601,1.424,1.6,0.67,21.566,1.17928,1.9662364,1.629411,1894763392,0.6756448,-12.36,GPRE
1,9119,0.09516,0.11175,0.40993,105969000,0.917,0.073709995,309768000,45,1334405000,-457294880,63,36.69,,1.319,0.052059997,7,61.14,340.844,0.33444,66,292713984,2600067072,3255204096,7.264,80.976,0.697,1.9,1.17,12.3,0.72873,2.3087087,1.759803,3810118400,0.45417792,0.5,FRG
1,9119,0.09516,0.11175,0.40993,105969000,0.917,0.073709995,309768000,,1334405000,-457294880,,25.375,,1.319,0.052059997,,,340.844,0.33444,,292713984,2600067072,3255204096,7.264,80.976,0.697,,1.016,10.682,0.36121,1.5967153,1.759803,3308808704,,,FRGAP
1,2023,0.17466,0.07168,0.32069,177192000,-0.015,0.16352,465884000,29,857910000,2081032704,44,26.34,-0.578,3.223,0.18347,7,44.29,97.096,0.22906,60,184010000,614168000,2667383040,3.405,42.377,2.019,1.9,0.698,3.994,1.06572,1.6000487,1.92598,1860681856,0.56007963,0.38,PRG
1,2000,0.0692,0.04758,0.28917,72898000,0.159,0.06741,109327000,80,456864000,88434000,80,66.78,0.14,2.319,0.13551,3,84.67,62.767,0.40819,94,96989000,118257000,1579922048,4.78,76.774,2.277,1.4,0.913,13.194,0.88079,7.1369023,1.094117,1442500480,0.90555185,1.1,KFRC
1,693,0.40421,-0.02422,0.5404,,0.131,0.11896,253320256,8,328379000,,10.25,7.71,,7.21,0.0111,6,10.58,140.678,-0.01595,16,429716000,2338112000,626710016,2.532,3.645,6.237,2.9,5.385,13.322,0.97288,1.2858573,0.985294,3374831616,2.1340744,-88.22,ESRT
1,382,-0.8018,-1.10654,-0.10335,-87875000,1.137,-1.03346,-69358000,5,-10639000,-125010872,5.3,4.1,,6.763,-0.07942,7,5.58,14.857,-0.19102,7,376963008,99846000,86503000,1.028,0.248,5.597,3.2,14.899,-18.582,0.43578,2.3401825,4.375,1288779136,17.379272,-0.9,FCEL
1,382,-0.8018,-1.10654,-0.10335,-87875000,1.137,-1.03346,-69358000,,-10639000,-125010872,,530,,6.763,-0.07942,,,14.857,-0.19102,,376963008,99846000,86503000,1.028,0.248,5.597,,2244.283,-2799.06,,322.7771,4.351785,194137210880,0.47355238,,FCELB
1,10350,0.21159,-0.02786,0.28346002,263231008,-0.003,0.13823,394115008,15,527985000,566354368,17,12.43,,1.84,0.044650003,3,16.67,122.93,-0.03726,18,299644992,1687182976,1862616064,2.491,15.497,1.708,1.5,1.548,7.314,0.85432,1.1163,1.05,2882677504,0.80271107,2.46,CXW
1,1978,0.1495,0.094110005,0.81619,,-0.114,0.13814999,172126000,76,968566000,,84,73.77,-0.207,2.303,0.17177999,4,91.5,6.049,0.27337,122,237752992,23587000,1151355008,12.204,58.319,1.505,2.7,1.111,7.432,0.5852,3.6316643,0.867647,1279247488,1.2469692,0.94,USNA
1,1359,-1.2063099,-1.34687,-0.23887,-67779000,1.455,-1.3288699,-209543008,4,-42743000,-161347248,4,5.06,,3.601,-0.20437999,1,4,26.694,-0.69434,4,416164992,175482000,173706000,1.383,0.737,2.735,4,7.621,-6.317,0.35907,2.3,0.372783,1323742976,8.812864,,MVST
1,1,0,0.07506,0.59241,-2819714048,-0.184,0.05896,,16,448740000,,18,16.27,,1.133,0.0045,11,17.86,473.876,0.02438,21,93221000,11219095552,757483008,0.957,7.777,0.243,2.4,17.375,,0.74925005,0.8144774,1.097549,13161079808,2.08361,3.1,PMT
1,1,0,0.07506,0.59241,-2819714048,-0.184,0.05896,,,448740000,,,25.2916,,1.133,0.0045,,,473.876,0.02438,,93221000,11219095552,757483008,0.957,7.777,0.243,,18.767,,0.22397,1.2660993,1.097549,14215643136,2.122001,,PMT-PA
1,1,0,0.07506,0.59241,-2819714048,-0.184,0.05896,,,448740000,,,24.91,,1.133,0.0045,,,473.876,0.02438,,93221000,11219095552,757483008,0.957,7.777,0.243,,18.732,,0.32714,1.2469964,1.097549,14189352960,2.1021814,,PMT-PB
1,1,0,0.07506,0.59241,-2819714048,-0.184,0.05896,,,448740000,,,22.08,,1.133,0.0045,,,473.876,0.02438,,93221000,11219095552,757483008,0.957,7.777,0.243,,18.273,,0.1443,1.1053264,1.097549,13841726464,,,PMT-PC
1,443,0.37053,-0.14739999,0.77151,411388000,1.219,0.00465,459891008,15,957576000,190298752,23,23.59,,0.566,0.0012899999,7,27,134.226,-0.21686001,40,69852000,1020993024,1241176960,0.853,15.179,0.482,1.8,1.965,5.303,0.80874,2.8632114,2.705179,2438927360,1.5562524,,TALO
1,575,0.24059999,0.09215,0.87053,127127000,0.108,0.18438,139494000,30,504714000,135422496,34,28.28,-0.928,1.908,0.041840002,4,35.5,52.341,0.06846,44,339680000,427027008,579774976,6.363,10.919,1.549,2,2.72,11.304,1.0432299,1.8556432,1.10098,1576824960,2.594029,10.57,SUPN
1,1235,0.119169995,0.06756,0.23172002,-3011000,0.394,0.091000006,81259000,170,150205000,-20977500,175,131.89,0.222,2.79,0.06091,2,175,38.214,0.13638,180,93885000,136246000,681872000,8.552,62.394,1.423,2.4,2.238,18.779,0.94555,4.250814,0.445098,1525996032,2.1174445,1.14,LNN
1,11000,0.12199,0.06348,0.20461,178799008,0.578,0.09738,557473984,63,801194000,-20258876,91.5,58.87,1.226,2.366,0.11573,6,88.33,208.845,0.4158,104,63846000,1670701952,4569783808,2.835,201.091,0.843,2.2,0.658,5.397,0.95601,2.0123055,2.115686,3008539136,0.3047472,0.92,PATK
1,188,0,0,0,-147180000,0.081,-6.39701,-184956000,21,-157558000,-84690496,31,19.13,,9.773,-0.18003,5,31,11.058,-0.34735,40,577054016,66633000,29390000,7.778,0.404,9.66,1.9,33.043,-5.251,0.97264,2.2077322,1.996423,971132736,47.963055,,RVMD
1,1237,0.31444,0.08425,0.40183,164324992,0.109,0.16294001,281343008,49,363859000,-107981872,53,55.18,-0.072,0.595,0.02332,7,54.71,147.576,0.07835,63,24325000,1457970944,894755008,0.71,29.008,0.253,2.3,3.715,11.814,0.74289,1.752692,0.482589,3323887872,2.1125789,3.68,NWN
1,15205,0.11998,0.03217,0.27746,,0.375,-0.031229999,349646496,30,633920000,,38.5,26.37,-0.507,0.938,-0.0081,4,40.75,139.816,0.041929998,56,856451008,3201398016,2914087936,16.966,57.823,0.75,2.8,1.31,10.915,0.87434995,0.5873705,1.885294,3816439040,0.45589498,-1.09,SKYW
1,1500,0.14048,-0.06196,0.24270001,154714000,0.594,-0.01203,122856000,13,212248000,24650624,18,13.36,,1.445,-0.0062300004,9,17.39,0.056,-0.06386,21,111918000,466000,874513984,1.079,8.519,1.381,2.1,1.549,11.029,0.85439,1.6368537,2.709313,1354953856,1.5792047,-1.25,PUMP
1,254,0.29044,0.33282003,0.39122,18928000,1.517,0.26584998,94870000,30,82604000,-30178624,51,21.69,,8.303,0.07,14,50,4.573,0.16146,60,389755008,34894000,326640992,6.546,5.562,7.925,1.9,2.867,9.873,1.00858,1.6921517,0.796428,936625280,3.953838,,XNCR
1,12500,0.13392,0.06612,0.44459,131642000,0.234,0.111999996,347072992,23,1152205000,166782000,33,20.34,-0.047,1.57,0.07226,4,33.75,173.913,0.29213,46,415564992,1153291008,2591631104,6.955,40.481,0.91,2.4,0.818,6.11,0.73135,2.1134665,2.068137,2120787968,0.5099427,1.59,GES
1,4426,0.20497999,-0.00492,0.54890996,129900000,0.584,0.12902,270456992,31,623147000,232031632,38,34.09,-0.194,1.227,0.03604,3,36.33,144.548,0.0152900005,40,275420000,1864210048,1319426048,5.53,26.387,0.74,2.3,2.312,11.279,1.13053,1.3405954,1.211274,3050427904,1.2857702,0.69,ATGE
1,149,0,0,0,-69502000,-0.274,-4.28448,-78087000,40,-57026000,-43756624,44,29.61,,39.032,-0.12972,9,45,1.501,-0.21869,50,551774016,8257000,18437000,10.423,0.35,38.719,1.4,52.11,-12.304,0.93504995,5.046872,1.794117,960756608,82.85291,-0.23,XENE
1,248,0,0,1,-196568000,-0.983,-43.89328,-264336992,38,30829000,-91299128,93,74.59,,20.354,-0.16072,10,97.2,0.654,-0.27653,175,918187008,5834000,6053000,18.488,0.122,20.151,1.7,461.279,-10.563,0.99651,4.156126,0.841675,2792120064,612.02856,,TPTX
1,1721,0.0038,0.52312,0.42846,48147000,-0.126,-0.05243,2342000,10,263778000,95294872,18.5,10.73,,5.796,-0.01768,6,17,59.667,0.50593,22,789657024,502623008,615638976,6.154,5.011,5.034,3.1,1.897,498.719,0.68939,1.7922164,1.211274,1168000768,2.2387433,3.79,DDD
1,6692,0.14936,-0.06863,0.25465,-147228992,-0.251,0.11472,230036000,20,417142000,163808128,26,15.35,,1.648,0.05316,8,26.41,,,36,206139008,1588523008,1540124032,3.19,24.837,0.916,2.3,1.843,12.342,0.95212996,,2.843137,2839146752,0.6439634,-1.39,TGI
1,234,0.38577998,-0.36605,0.54683995,56115000,0.19,0.0511,125458000,16,177835000,93914872,18,16.15,,6.528,0.00215,7,18.71,122.429,-0.07311,26,31754000,2412755968,325204000,0.349,3.58,0.893,3,13.915,36.069,0.96969,1.1222292,1.008333,4525206528,4.5164967,0.75,VRE
1,16100,0.114980005,0.0242,0.16543,176632000,0.142,0.05836,258568992,15,372011000,83151872,17.5,14.45,-0.771,2.522,0.0277,6,17.96,66.561,0.03753,20.75,537678016,968742016,2248740096,5.232,21.152,2.238,2,0.829,7.211,1.04241,1.0413663,1.643627,1864642944,0.6705922,0.53,TTMI
1,20200,0.07684,-0.011849999,0.20516,121346000,0.266,0.0444,162728000,130,412594000,145766128,152.5,98,-0.985,0.831,0.03224,6,165.83,271.181,-0.06242,225,194063008,1020182976,2117757056,13.815,151.049,0.775,1.7,1.04,13.536,1.07121,3.6608143,0.733482,2202725120,0.65003014,0.22,MODV
1,761,-0.17949,-0.34423,0.66107005,-31621000,0.95,-0.26874,-39400000,23,145114000,326750,30,17.12,,3.79,-0.04483,6,30.67,1.774,-0.09957,40,173196992,19453000,219514000,2.432,3.233,3.346,2,5.941,-33.099,1.0323,1.0984217,0.966666,1304094464,5.5406857,,VCYT
1,1200,0,0.03313,0,162532992,0.143,0.046090003,,30,1433047000,,35,28.35,,,0.01074,10,36.2,,0.045640003,48,1322318976,15640000,1433047040,24.064,26.504,,2.3,0.104,,0.96222997,1.4325416,0.945588,148398000,1.0818009,0.73,GDOT
1,1350,0.040799998,0.14563,0.22623,52381000,-0.188,0.03682,107422000,35,623902000,9654000,70.5,30.85,-0.369,1.911,0.061880004,6,80.33,7.171,0.26388,145,493260992,52538000,2632622080,11.546,61.191,1.817,2.2,0.377,9.244,0.78111,1.8712847,3.927941,992960192,0.5040592,0.7,OSTK
1,1350,0.040799998,0.14563,0.22623,52381000,-0.188,0.03682,107422000,,623902000,9654000,,29.49,-0.369,1.911,0.061880004,,,7.171,0.26388,,493260992,52538000,2632622080,11.546,61.191,1.817,,0.282,6.913,2.5979002,1.7887905,3.927941,742620992,,,OSTKO
1,225,0,0,0.54755,-110096000,0.497,-6.4534802,-128868000,8,11682000,-49917000,10,10.84,,2.254,-0.20364,4,11,31.318,-1.6950301,16,37240000,31136000,21335000,0.27,0.318,1.525,2,75.175,-12.446,0.19237,13.915277,-0.032196,1603848960,62.730247,,CELU
1,225,0,0,0.54755,-110096000,0.497,-6.4534802,-128868000,,,-49917000,,0.9999,,2.254,-0.20364,,,31.318,-1.6950301,,37240000,31136000,21335000,0.27,0.318,1.525,,,,,1.2835687,-0.032196,,,,CELUW
1,587,0,0,1,-274419008,,-339.85437,-303185984,20,934000,-167764624,20,3.65,,0.906,-0.5748,1,20,,,20,317116000,645664000,934000,0.797,0.002,0.863,2,1896.387,-5.842,0.08930001,,,1771225472,1553.7706,1.96,IBRX
1,3968,0.14571999,0.0622,0.39568,134051000,0.325,0.08184,268362000,24,728719000,-108463000,31,23.19,,2.997,0.03281,6,30,110.102,0.01985,33,157124992,1414289024,1841667968,2.262,28.176,1.115,2,1.766,12.118,0.42523998,2.0648205,1.812745,3251980032,0.83044106,1.71,CODI
1,3968,0.14571999,0.0622,0.39568,134051000,0.325,0.08184,268362000,,728719000,-108463000,,25,,2.997,0.03281,,,110.102,0.01985,,157124992,1414289024,1841667968,2.262,28.176,1.115,,1.902,13.055,0.14074999,2.2259817,1.812745,3503390208,0.6645172,,CODI-PA
1,3968,0.14571999,0.0622,0.39568,134051000,0.325,0.08184,268362000,,728719000,-108463000,,25.97,,2.997,0.03281,,,110.102,0.01985,,157124992,1414289024,1841667968,2.262,28.176,1.115,,1.918,13.163,0.15256,2.3123498,1.812745,3532559360,0.6698013,,CODI-PB
1,3968,0.14571999,0.0622,0.39568,134051000,0.325,0.08184,268362000,,728719000,-108463000,,24.92,,2.997,0.03281,,,110.102,0.01985,,157124992,1414289024,1841667968,2.262,28.176,1.115,,1.915,13.143,0.22508,2.2188585,1.812745,3527003136,,,CODI-PC
1,4007,0.20582001,0.09149,0.28114,,0.288,0.100880004,213612752,22,277364000,,22.5,18.01,0.517,2.012,0.07518,2,22.5,0.052,0.14793,23,66527000,336000,1037878976,0.812,12.517,1.807,2.2,1.308,6.358,0.71989,2.3706727,0.881372,1358045696,1.4392813,1.39,MRTN
1,2388,-0.0062599997,-0.09889,0.32383,33690000,0.241,-0.057389997,-3949000,14,204162000,44518500,20.5,10.62,,1.989,-0.03138,8,19.5,79.291,-0.19629,24,43952000,280408000,630456000,0.368,5.698,0.944,1.8,2.65,-423.079,0.88246,3.794212,,1670740480,2.0188673,0.3,SWIM
1,652,-1.20311,-1.14956,0.38571,-151756000,0.542,-1.27545,-196244000,35,51713000,-117090496,41.5,30.46,,7.85,-0.15307,6,47.17,9.227,-0.25381002,70,573857984,79662000,163114000,10.199,3.235,7.193,2.3,7.967,-6.622,1.03393,1.9839771,1.193226,1299501568,10.832988,-0.05,TWST
1,65,0,0.33290002,0.77038,,1.39,0.34594002,,13.5,136069000,,13.5,11.44,96.15,64.607,0.01329,5,13.7,287.797,0.04975,14,431996000,4343310848,226376992,3.396,1.828,62.095,1.6,23.708,,0.58521,0.9550046,2.12696,5366846976,6.340193,-0.67,LADR
1,1405,0.12815,0.100959994,0.64839,62489000,0.142,0.11557,52533000,33,265804000,54094000,43.5,28.86,1.096,0.925,0.10226,4,42,,,48,56818000,198986000,409944000,1.272,9.089,0.774,2.2,3.803,29.676,0.81064004,,1.186764,1558970496,3.1695426,0.98,AVID
